id,first_name,last_name,gender,birthdate,zipcode,city,state,active,region,connection_type,average_call_length,age,app,MB used,personas
10753,Susannah,McWilliams,0,5/25/1954,32885,Orlando,Florida,0,5,0,7.3,65,15,374.59,Erica
10753,Susannah,McWilliams,0,5/25/1954,32885,Orlando,Florida,0,5,0,7.3,65,11,726.77,Tiffany
10753,Susannah,McWilliams,0,5/25/1954,32885,Orlando,Florida,0,5,0,7.3,65,8,383.11,Erica
10753,Susannah,McWilliams,0,5/25/1954,32885,Orlando,Florida,0,5,0,7.3,65,3,109.99,Jessica
10753,Susannah,McWilliams,0,5/25/1954,32885,Orlando,Florida,0,5,0,7.3,65,17,811.7,Tiffany
10753,Susannah,McWilliams,0,5/25/1954,32885,Orlando,Florida,0,5,0,7.3,65,12,878.01,Tiffany
10753,Susannah,McWilliams,0,5/25/1954,32885,Orlando,Florida,0,5,0,7.3,65,5,115.4,Jessica
10754,Sylvan,O'Gorman,1,12/30/1990,79764,Odessa,Texas,1,6,0,11.33,28,5,578.75,David
10754,Sylvan,O'Gorman,1,12/30/1990,79764,Odessa,Texas,1,6,0,11.33,28,13,731.04,Matt
10754,Sylvan,O'Gorman,1,12/30/1990,79764,Odessa,Texas,1,6,0,11.33,28,0,680.6,David
10754,Sylvan,O'Gorman,1,12/30/1990,79764,Odessa,Texas,1,6,0,11.33,28,9,433.1,Andrew
10755,Osgood,Caltun,1,10/13/1988,20442,Washington,District of Columbia,1,5,1,38.85,30,13,830.24,Matt
10755,Osgood,Caltun,1,10/13/1988,20442,Washington,District of Columbia,1,5,1,38.85,30,2,406.94,Andrew
10756,Porter,Faber,1,6/4/1987,29215,Columbia,South Carolina,0,5,1,42.44,32,15,328.36,Andrew
10756,Porter,Faber,1,6/4/1987,29215,Columbia,South Carolina,0,5,1,42.44,32,16,799.38,Matt
10756,Porter,Faber,1,6/4/1987,29215,Columbia,South Carolina,0,5,1,42.44,32,18,629.51,David
10757,Lawrence,Tinto,1,1/5/1954,89160,Las Vegas,Nevada,0,4,1,2.86,65,14,611.31,David
10757,Lawrence,Tinto,1,1/5/1954,89160,Las Vegas,Nevada,0,4,1,2.86,65,3,653.65,David
10757,Lawrence,Tinto,1,1/5/1954,89160,Las Vegas,Nevada,0,4,1,2.86,65,1,173.57,Jason
10757,Lawrence,Tinto,1,1/5/1954,89160,Las Vegas,Nevada,0,4,1,2.86,65,5,65.19,Jason
10757,Lawrence,Tinto,1,1/5/1954,89160,Las Vegas,Nevada,0,4,1,2.86,65,6,570.52,David
10757,Lawrence,Tinto,1,1/5/1954,89160,Las Vegas,Nevada,0,4,1,2.86,65,2,217.78,Jason
10758,Bernardo,Vannuccinii,1,2/15/1995,60609,Chicago,Illinois,0,1,0,25.72,24,4,372.96,Andrew
10758,Bernardo,Vannuccinii,1,2/15/1995,60609,Chicago,Illinois,0,1,0,25.72,24,14,898.8,Matt
10759,Allianora,Bryant,0,9/27/1979,45264,Cincinnati,Ohio,0,1,1,19.3,39,14,746.83,Tiffany
10759,Allianora,Bryant,0,9/27/1979,45264,Cincinnati,Ohio,0,1,1,19.3,39,2,771.94,Tiffany
10759,Allianora,Bryant,0,9/27/1979,45264,Cincinnati,Ohio,0,1,1,19.3,39,3,387.11,Erica
10760,Drugi,Ivery,1,2/28/1966,92519,Riverside,California,0,3,0,17.31,53,16,474.06,Andrew
10760,Drugi,Ivery,1,2/28/1966,92519,Riverside,California,0,3,0,17.31,53,6,750.49,Matt
10761,Silvano,Castellanos,1,8/28/1963,14269,Buffalo,New York,1,0,0,42.68,55,10,239.24,Jason
10761,Silvano,Castellanos,1,8/28/1963,14269,Buffalo,New York,1,0,0,42.68,55,15,68.81,Jason
10762,Abby,Colville,1,3/8/1978,48930,Lansing,Michigan,1,1,0,1.37,41,18,330.15,Andrew
10763,Deane,Brychan,1,1/8/1991,99812,Riverside,California,1,3,0,42.27,28,18,474.2629288,Andrew
10764,Johnathon,Warrell,1,5/7/1954,93591,Palmdale,California,1,3,0,5.57,65,1,886.95,Matt
10764,Johnathon,Warrell,1,5/7/1954,93591,Palmdale,California,1,3,0,5.57,65,0,699.54,Matt
10764,Johnathon,Warrell,1,5/7/1954,93591,Palmdale,California,1,3,0,5.57,65,3,163.18,Jason
10764,Johnathon,Warrell,1,5/7/1954,93591,Palmdale,California,1,3,0,5.57,65,10,405.61,Andrew
10765,Giorgia,Forde,0,11/6/1998,20535,Washington,District of Columbia,1,5,0,58.13,20,15,480.76,Gina
10765,Giorgia,Forde,0,11/6/1998,20535,Washington,District of Columbia,1,5,0,58.13,20,9,431.87,Erica
10765,Giorgia,Forde,0,11/6/1998,20535,Washington,District of Columbia,1,5,0,58.13,20,7,658.18,Gina
10765,Giorgia,Forde,0,11/6/1998,20535,Washington,District of Columbia,1,5,0,58.13,20,4,586.66,Gina
10765,Giorgia,Forde,0,11/6/1998,20535,Washington,District of Columbia,1,5,0,58.13,20,14,105.8,Jessica
10765,Giorgia,Forde,0,11/6/1998,20535,Washington,District of Columbia,1,5,0,58.13,20,6,443.67,Erica
10765,Giorgia,Forde,0,11/6/1998,20535,Washington,District of Columbia,1,5,0,58.13,20,10,405.06,Erica
10766,Franzen,Lumb,1,9/1/1971,40586,Lexington,Kentucky,1,5,0,6.11,47,10,300.3,Andrew
10766,Franzen,Lumb,1,9/1/1971,40586,Lexington,Kentucky,1,5,0,6.11,47,3,105.18,Jason
10766,Franzen,Lumb,1,9/1/1971,40586,Lexington,Kentucky,1,5,0,6.11,47,0,50.59,Jason
10766,Franzen,Lumb,1,9/1/1971,40586,Lexington,Kentucky,1,5,0,6.11,47,1,162.54,Jason
10766,Franzen,Lumb,1,9/1/1971,40586,Lexington,Kentucky,1,5,0,6.11,47,2,472.2,Andrew
10767,Roxanne,Trundler,0,7/23/1973,32520,Pensacola,Florida,1,5,1,44.28,46,0,618.64,Gina
10767,Roxanne,Trundler,0,7/23/1973,32520,Pensacola,Florida,1,5,1,44.28,46,12,426.19,Erica
10767,Roxanne,Trundler,0,7/23/1973,32520,Pensacola,Florida,1,5,1,44.28,46,16,517.93,Gina
10767,Roxanne,Trundler,0,7/23/1973,32520,Pensacola,Florida,1,5,1,44.28,46,3,452.31,Erica
10767,Roxanne,Trundler,0,7/23/1973,32520,Pensacola,Florida,1,5,1,44.28,46,4,563.96,Gina
10768,Davin,Keets,1,7/10/1972,76192,Fort Worth,Texas,1,6,0,26.02,47,17,424,Andrew
10768,Davin,Keets,1,7/10/1972,76192,Fort Worth,Texas,1,6,0,26.02,47,5,530.19,David
10769,Ode,Braunthal,1,6/12/1959,76198,Fort Worth,Texas,1,6,0,39.72,60,17,494.81,David
10769,Ode,Braunthal,1,6/12/1959,76198,Fort Worth,Texas,1,6,0,39.72,60,5,399.72,Andrew
10769,Ode,Braunthal,1,6/12/1959,76198,Fort Worth,Texas,1,6,0,39.72,60,10,74.23,Jason
10769,Ode,Braunthal,1,6/12/1959,76198,Fort Worth,Texas,1,6,0,39.72,60,8,63.1,Jason
10770,Gunilla,Cookley,0,7/5/1962,25313,Charleston,West Virginia,1,5,0,31.47,57,3,709.93,Tiffany
10770,Gunilla,Cookley,0,7/5/1962,25313,Charleston,West Virginia,1,5,0,31.47,57,11,62.47,Jessica
10770,Gunilla,Cookley,0,7/5/1962,25313,Charleston,West Virginia,1,5,0,31.47,57,10,619.21,Gina
10770,Gunilla,Cookley,0,7/5/1962,25313,Charleston,West Virginia,1,5,0,31.47,57,7,797.41,Tiffany
10771,Gerrilee,Davet,0,2/11/1993,14215,Buffalo,New York,0,0,0,55.08,26,5,571.88,Gina
10771,Gerrilee,Davet,0,2/11/1993,14215,Buffalo,New York,0,0,0,55.08,26,1,758.17,Tiffany
10771,Gerrilee,Davet,0,2/11/1993,14215,Buffalo,New York,0,0,0,55.08,26,11,444.33,Erica
10771,Gerrilee,Davet,0,2/11/1993,14215,Buffalo,New York,0,0,0,55.08,26,17,649.26,Gina
10771,Gerrilee,Davet,0,2/11/1993,14215,Buffalo,New York,0,0,0,55.08,26,14,463.34,Erica
10772,Uri,Ortega,1,10/1/1970,30911,Augusta,Georgia,1,5,0,7.05,48,3,235.5,Jason
10772,Uri,Ortega,1,10/1/1970,30911,Augusta,Georgia,1,5,0,7.05,48,5,67.79,Jason
10772,Uri,Ortega,1,10/1/1970,30911,Augusta,Georgia,1,5,0,7.05,48,18,406.32,Andrew
10772,Uri,Ortega,1,10/1/1970,30911,Augusta,Georgia,1,5,0,7.05,48,12,336.57,Andrew
10772,Uri,Ortega,1,10/1/1970,30911,Augusta,Georgia,1,5,0,7.05,48,8,630.51,David
10772,Uri,Ortega,1,10/1/1970,30911,Augusta,Georgia,1,5,0,7.05,48,10,382.73,Andrew
10772,Uri,Ortega,1,10/1/1970,30911,Augusta,Georgia,1,5,0,7.05,48,1,290.7,Andrew
10772,Uri,Ortega,1,10/1/1970,30911,Augusta,Georgia,1,5,0,7.05,48,11,204.78,Jason
10773,Louisette,McLorinan,0,8/13/1966,67215,Wichita,Kansas,0,1,1,45.32,52,6,224.35,Jessica
10773,Louisette,McLorinan,0,8/13/1966,67215,Wichita,Kansas,0,1,1,45.32,52,0,498.11,Gina
10774,Loralee,Kundert,0,8/4/1985,23293,Richmond,Virginia,1,5,0,57.85,33,9,762.25,Tiffany
10774,Loralee,Kundert,0,8/4/1985,23293,Richmond,Virginia,1,5,0,57.85,33,0,511.55,Gina
10774,Loralee,Kundert,0,8/4/1985,23293,Richmond,Virginia,1,5,0,57.85,33,15,253.04,Jessica
10774,Loralee,Kundert,0,8/4/1985,23293,Richmond,Virginia,1,5,0,57.85,33,6,413.14,Erica
10775,Dorie,Hoolaghan,0,2/5/1994,79176,Amarillo,Texas,1,6,1,5.37,25,2,895.46,Tiffany
10775,Dorie,Hoolaghan,0,2/5/1994,79176,Amarillo,Texas,1,6,1,5.37,25,11,238.94,Jessica
10775,Dorie,Hoolaghan,0,2/5/1994,79176,Amarillo,Texas,1,6,1,5.37,25,15,475.81,Erica
10775,Dorie,Hoolaghan,0,2/5/1994,79176,Amarillo,Texas,1,6,1,5.37,25,3,373.51,Erica
10775,Dorie,Hoolaghan,0,2/5/1994,79176,Amarillo,Texas,1,6,1,5.37,25,14,643.51,Gina
10776,Kleon,Inchboard,1,8/15/1971,28055,Gastonia,North Carolina,1,5,1,59.6,47,0,685.12,David
10776,Kleon,Inchboard,1,8/15/1971,28055,Gastonia,North Carolina,1,5,1,59.6,47,10,648.13,David
10776,Kleon,Inchboard,1,8/15/1971,28055,Gastonia,North Carolina,1,5,1,59.6,47,2,759.36,Matt
10776,Kleon,Inchboard,1,8/15/1971,28055,Gastonia,North Carolina,1,5,1,59.6,47,14,392.63,Andrew
10777,Piotr,Juleff,1,7/19/1998,20078,Washington,District of Columbia,1,5,0,27.11,21,0,736.02,Matt
10777,Piotr,Juleff,1,7/19/1998,20078,Washington,District of Columbia,1,5,0,27.11,21,9,323.05,Andrew
10777,Piotr,Juleff,1,7/19/1998,20078,Washington,District of Columbia,1,5,0,27.11,21,12,435.8,Andrew
10778,Arleyne,Mudge,0,2/17/1961,11210,Brooklyn,New York,0,0,1,49.28,58,1,729.08,Tiffany
10778,Arleyne,Mudge,0,2/17/1961,11210,Brooklyn,New York,0,0,1,49.28,58,8,369.14,Erica
10778,Arleyne,Mudge,0,2/17/1961,11210,Brooklyn,New York,0,0,1,49.28,58,4,622.09,Gina
10778,Arleyne,Mudge,0,2/17/1961,11210,Brooklyn,New York,0,0,1,49.28,58,16,429.17,Erica
10778,Arleyne,Mudge,0,2/17/1961,11210,Brooklyn,New York,0,0,1,49.28,58,13,626.53,Gina
10778,Arleyne,Mudge,0,2/17/1961,11210,Brooklyn,New York,0,0,1,49.28,58,18,866.53,Tiffany
10778,Arleyne,Mudge,0,2/17/1961,11210,Brooklyn,New York,0,0,1,49.28,58,9,281.08,Erica
10779,Godfry,London,1,10/1/1974,32304,Tallahassee,Florida,1,5,1,11.3,44,18,466.03,Andrew
10779,Godfry,London,1,10/1/1974,32304,Tallahassee,Florida,1,5,1,11.3,44,17,741.13,Matt
10779,Godfry,London,1,10/1/1974,32304,Tallahassee,Florida,1,5,1,11.3,44,0,621.51,David
10779,Godfry,London,1,10/1/1974,32304,Tallahassee,Florida,1,5,1,11.3,44,9,468.32,Andrew
10779,Godfry,London,1,10/1/1974,32304,Tallahassee,Florida,1,5,1,11.3,44,1,823.79,Matt
10779,Godfry,London,1,10/1/1974,32304,Tallahassee,Florida,1,5,1,11.3,44,4,213.69,Jason
10779,Godfry,London,1,10/1/1974,32304,Tallahassee,Florida,1,5,1,11.3,44,10,650.36,David
10780,Worth,Gotts,1,5/30/1981,72204,Little Rock,Arkansas,0,5,0,51.59,38,10,834.31,Matt
10780,Worth,Gotts,1,5/30/1981,72204,Little Rock,Arkansas,0,5,0,51.59,38,14,264.17,Jason
10781,Luke,Sobey,1,1/31/2006,32830,Orlando,Florida,1,5,1,2.24,13,15,285.58,Andrew
10781,Luke,Sobey,1,1/31/2006,32830,Orlando,Florida,1,5,1,2.24,13,7,661.75,David
10781,Luke,Sobey,1,1/31/2006,32830,Orlando,Florida,1,5,1,2.24,13,8,103.87,Jason
10781,Luke,Sobey,1,1/31/2006,32830,Orlando,Florida,1,5,1,2.24,13,10,861.78,Matt
10781,Luke,Sobey,1,1/31/2006,32830,Orlando,Florida,1,5,1,2.24,13,1,259.46,Jason
10781,Luke,Sobey,1,1/31/2006,32830,Orlando,Florida,1,5,1,2.24,13,4,358.69,Andrew
10782,Agnese,Cray,0,7/29/2004,92878,Corona,California,1,3,1,15.88,15,11,491.56,Gina
10783,Galvan,Larver,1,12/12/1988,20508,Washington,District of Columbia,1,5,1,2.75,30,2,742.44,Matt
10783,Galvan,Larver,1,12/12/1988,20508,Washington,District of Columbia,1,5,1,2.75,30,9,845.86,Matt
10783,Galvan,Larver,1,12/12/1988,20508,Washington,District of Columbia,1,5,1,2.75,30,13,873.66,Matt
10783,Galvan,Larver,1,12/12/1988,20508,Washington,District of Columbia,1,5,1,2.75,30,7,129.81,Jason
10784,Cacilia,Rainger,0,10/8/1978,36119,Montgomery,Alabama,1,5,0,13,40,7,54.98,Jessica
10784,Cacilia,Rainger,0,10/8/1978,36119,Montgomery,Alabama,1,5,0,13,40,17,199.32,Jessica
10784,Cacilia,Rainger,0,10/8/1978,36119,Montgomery,Alabama,1,5,0,13,40,0,773.89,Tiffany
10784,Cacilia,Rainger,0,10/8/1978,36119,Montgomery,Alabama,1,5,0,13,40,13,426.17,Erica
10785,Edwin,Coburn,1,11/25/1991,85053,Phoenix,Arizona,0,6,0,45.08,27,6,766.89,Matt
10785,Edwin,Coburn,1,11/25/1991,85053,Phoenix,Arizona,0,6,0,45.08,27,5,493.58,David
10785,Edwin,Coburn,1,11/25/1991,85053,Phoenix,Arizona,0,6,0,45.08,27,2,227.12,Jason
10785,Edwin,Coburn,1,11/25/1991,85053,Phoenix,Arizona,0,6,0,45.08,27,3,427.59,Andrew
10785,Edwin,Coburn,1,11/25/1991,85053,Phoenix,Arizona,0,6,0,45.08,27,18,89.28,Jason
10786,Lucita,Ziehms,0,9/20/1973,32808,Orlando,Florida,0,5,1,56.28,45,9,176.93,Jessica
10786,Lucita,Ziehms,0,9/20/1973,32808,Orlando,Florida,0,5,1,56.28,45,16,695.17,Tiffany
10786,Lucita,Ziehms,0,9/20/1973,32808,Orlando,Florida,0,5,1,56.28,45,8,720.67,Tiffany
10786,Lucita,Ziehms,0,9/20/1973,32808,Orlando,Florida,0,5,1,56.28,45,18,582.11,Gina
10786,Lucita,Ziehms,0,9/20/1973,32808,Orlando,Florida,0,5,1,56.28,45,2,307.41,Erica
10787,Danika,Linggood,0,4/9/1979,77260,Houston,Texas,1,6,0,33.85,40,2,675.35,Gina
10787,Danika,Linggood,0,4/9/1979,77260,Houston,Texas,1,6,0,33.85,40,1,414.57,Erica
10787,Danika,Linggood,0,4/9/1979,77260,Houston,Texas,1,6,0,33.85,40,9,674.96,Gina
10787,Danika,Linggood,0,4/9/1979,77260,Houston,Texas,1,6,0,33.85,40,10,349.99,Erica
10788,Mandi,Kunc,0,6/6/2005,49018,Battle Creek,Michigan,1,1,1,56.41,14,8,879.41,Tiffany
10788,Mandi,Kunc,0,6/6/2005,49018,Battle Creek,Michigan,1,1,1,56.41,14,7,238.25,Jessica
10788,Mandi,Kunc,0,6/6/2005,49018,Battle Creek,Michigan,1,1,1,56.41,14,4,494.4,Gina
10788,Mandi,Kunc,0,6/6/2005,49018,Battle Creek,Michigan,1,1,1,56.41,14,0,177.29,Jessica
10788,Mandi,Kunc,0,6/6/2005,49018,Battle Creek,Michigan,1,1,1,56.41,14,14,487.4,Gina
10789,Car,Fardo,1,8/4/1975,77276,Houston,Texas,0,6,0,10.89,44,3,198.92,Jason
10789,Car,Fardo,1,8/4/1975,77276,Houston,Texas,0,6,0,10.89,44,6,406.56,Andrew
10789,Car,Fardo,1,8/4/1975,77276,Houston,Texas,0,6,0,10.89,44,18,344.51,Andrew
10789,Car,Fardo,1,8/4/1975,77276,Houston,Texas,0,6,0,10.89,44,4,891.73,Matt
10790,Kiley,McPeake,0,1/25/1981,98442,Tacoma,Washington,1,3,0,17.79,38,11,283.64,Erica
10790,Kiley,McPeake,0,1/25/1981,98442,Tacoma,Washington,1,3,0,17.79,38,10,236.7,Jessica
10790,Kiley,McPeake,0,1/25/1981,98442,Tacoma,Washington,1,3,0,17.79,38,9,206.61,Jessica
10790,Kiley,McPeake,0,1/25/1981,98442,Tacoma,Washington,1,3,0,17.79,38,4,290.95,Erica
10790,Kiley,McPeake,0,1/25/1981,98442,Tacoma,Washington,1,3,0,17.79,38,7,215.92,Jessica
10790,Kiley,McPeake,0,1/25/1981,98442,Tacoma,Washington,1,3,0,17.79,38,6,742.24,Tiffany
10790,Kiley,McPeake,0,1/25/1981,98442,Tacoma,Washington,1,3,0,17.79,38,0,556.46,Gina
10791,Demetris,Clements,1,12/31/1957,92519,Riverside,California,1,3,0,25.71,61,4,553.7,David
10791,Demetris,Clements,1,12/31/1957,92519,Riverside,California,1,3,0,25.71,61,6,731.79,Matt
10791,Demetris,Clements,1,12/31/1957,92519,Riverside,California,1,3,0,25.71,61,13,80.31,Jason
10791,Demetris,Clements,1,12/31/1957,92519,Riverside,California,1,3,0,25.71,61,14,647.03,David
10791,Demetris,Clements,1,12/31/1957,92519,Riverside,California,1,3,0,25.71,61,15,569.08,David
10791,Demetris,Clements,1,12/31/1957,92519,Riverside,California,1,3,0,25.71,61,3,150.8,Jason
10792,Cad,Dummer,1,6/15/1984,85045,Phoenix,Arizona,1,6,1,18.19,35,1,754.02,Matt
10792,Cad,Dummer,1,6/15/1984,85045,Phoenix,Arizona,1,6,1,18.19,35,9,866.25,Matt
10792,Cad,Dummer,1,6/15/1984,85045,Phoenix,Arizona,1,6,1,18.19,35,7,800.43,Matt
10792,Cad,Dummer,1,6/15/1984,85045,Phoenix,Arizona,1,6,1,18.19,35,0,73.18,Jason
10792,Cad,Dummer,1,6/15/1984,85045,Phoenix,Arizona,1,6,1,18.19,35,14,713.97,Matt
10793,Stanislaus,Dabs,1,5/14/2004,73179,Oklahoma City,Oklahoma,1,6,1,37.46,15,5,842.44,Matt
10793,Stanislaus,Dabs,1,5/14/2004,73179,Oklahoma City,Oklahoma,1,6,1,37.46,15,18,72.82,Jason
10794,Zared,Spoward,1,9/20/1990,79705,Midland,Texas,1,6,0,49.88,28,12,448.7,Andrew
10794,Zared,Spoward,1,9/20/1990,79705,Midland,Texas,1,6,0,49.88,28,11,567.87,David
10794,Zared,Spoward,1,9/20/1990,79705,Midland,Texas,1,6,0,49.88,28,15,119.62,Jason
10794,Zared,Spoward,1,9/20/1990,79705,Midland,Texas,1,6,0,49.88,28,16,260.56,Jason
10795,Phineas,Le Page,1,7/27/1977,89115,Las Vegas,Nevada,1,4,0,9.13,42,5,65.17,Jason
10795,Phineas,Le Page,1,7/27/1977,89115,Las Vegas,Nevada,1,4,0,9.13,42,4,753.14,Matt
10796,Rob,Hurler,1,7/18/2004,88589,El Paso,Texas,1,6,0,15.51,15,10,52.27,Jason
10796,Rob,Hurler,1,7/18/2004,88589,El Paso,Texas,1,6,0,15.51,15,18,649.86,David
10796,Rob,Hurler,1,7/18/2004,88589,El Paso,Texas,1,6,0,15.51,15,0,326.31,Andrew
10797,Aymer,Porteous,1,6/9/1965,31422,Savannah,Georgia,1,5,1,21.45,54,15,227.47,Jason
10797,Aymer,Porteous,1,6/9/1965,31422,Savannah,Georgia,1,5,1,21.45,54,16,366.81,Andrew
10798,Kimble,Bruty,1,3/23/1954,90305,Inglewood,California,0,3,1,55.82,65,12,454.24,Andrew
10798,Kimble,Bruty,1,3/23/1954,90305,Inglewood,California,0,3,1,55.82,65,1,674.7,David
10799,Jaymee,Jackett,0,1/7/1959,78240,San Antonio,Texas,1,6,0,47.58,60,4,215.26,Jessica
10799,Jaymee,Jackett,0,1/7/1959,78240,San Antonio,Texas,1,6,0,47.58,60,0,184.72,Jessica
10799,Jaymee,Jackett,0,1/7/1959,78240,San Antonio,Texas,1,6,0,47.58,60,12,389.16,Erica
10799,Jaymee,Jackett,0,1/7/1959,78240,San Antonio,Texas,1,6,0,47.58,60,15,404.12,Erica
10800,Dewey,McMorland,1,9/19/1982,74103,Tulsa,Oklahoma,1,6,1,56.11,36,8,738.08,Matt
10800,Dewey,McMorland,1,9/19/1982,74103,Tulsa,Oklahoma,1,6,1,56.11,36,6,128.08,Jason
10800,Dewey,McMorland,1,9/19/1982,74103,Tulsa,Oklahoma,1,6,1,56.11,36,3,271.64,Andrew
10800,Dewey,McMorland,1,9/19/1982,74103,Tulsa,Oklahoma,1,6,1,56.11,36,16,382.06,Andrew
10800,Dewey,McMorland,1,9/19/1982,74103,Tulsa,Oklahoma,1,6,1,56.11,36,10,108.38,Jason
10800,Dewey,McMorland,1,9/19/1982,74103,Tulsa,Oklahoma,1,6,1,56.11,36,2,357.15,Andrew
10800,Dewey,McMorland,1,9/19/1982,74103,Tulsa,Oklahoma,1,6,1,56.11,36,15,495.26,David
10801,Jere,Ashwell,0,8/25/1982,33336,Fort Lauderdale,Florida,0,5,0,3.22,36,12,81.71,Jessica
10801,Jere,Ashwell,0,8/25/1982,33336,Fort Lauderdale,Florida,0,5,0,3.22,36,6,809.5,Tiffany
10801,Jere,Ashwell,0,8/25/1982,33336,Fort Lauderdale,Florida,0,5,0,3.22,36,15,136.91,Jessica
10801,Jere,Ashwell,0,8/25/1982,33336,Fort Lauderdale,Florida,0,5,0,3.22,36,14,140.14,Jessica
10801,Jere,Ashwell,0,8/25/1982,33336,Fort Lauderdale,Florida,0,5,0,3.22,36,5,433.08,Erica
10802,Cooper,McCurley,1,1/29/1996,94126,San Francisco,California,1,3,0,5.99,23,4,331.01,Andrew
10802,Cooper,McCurley,1,1/29/1996,94126,San Francisco,California,1,3,0,5.99,23,3,840.27,Matt
10803,Wallis,Bradtke,1,4/16/1976,84189,Salt Lake City,Utah,1,4,0,39.69,43,8,652.5,David
10803,Wallis,Bradtke,1,4/16/1976,84189,Salt Lake City,Utah,1,4,0,39.69,43,0,665.62,David
10803,Wallis,Bradtke,1,4/16/1976,84189,Salt Lake City,Utah,1,4,0,39.69,43,12,84.03,Jason
10803,Wallis,Bradtke,1,4/16/1976,84189,Salt Lake City,Utah,1,4,0,39.69,43,1,700.54,Matt
10803,Wallis,Bradtke,1,4/16/1976,84189,Salt Lake City,Utah,1,4,0,39.69,43,14,569.11,David
10804,Lexine,McGaw,0,3/22/1956,79491,Lubbock,Texas,1,6,0,46.83,63,7,378.66,Erica
10804,Lexine,McGaw,0,3/22/1956,79491,Lubbock,Texas,1,6,0,46.83,63,3,578.62,Gina
10804,Lexine,McGaw,0,3/22/1956,79491,Lubbock,Texas,1,6,0,46.83,63,16,501.69,Gina
10804,Lexine,McGaw,0,3/22/1956,79491,Lubbock,Texas,1,6,0,46.83,63,2,267.59,Erica
10804,Lexine,McGaw,0,3/22/1956,79491,Lubbock,Texas,1,6,0,46.83,63,18,475.98,Gina
10804,Lexine,McGaw,0,3/22/1956,79491,Lubbock,Texas,1,6,0,46.83,63,0,415.71,Erica
10805,Malorie,Vasyatkin,0,8/20/1969,49505,Grand Rapids,Michigan,1,1,1,11.74,49,14,56.52,Jessica
10805,Malorie,Vasyatkin,0,8/20/1969,49505,Grand Rapids,Michigan,1,1,1,11.74,49,13,891.21,Tiffany
10805,Malorie,Vasyatkin,0,8/20/1969,49505,Grand Rapids,Michigan,1,1,1,11.74,49,2,623,Gina
10805,Malorie,Vasyatkin,0,8/20/1969,49505,Grand Rapids,Michigan,1,1,1,11.74,49,15,242.52,Jessica
10805,Malorie,Vasyatkin,0,8/20/1969,49505,Grand Rapids,Michigan,1,1,1,11.74,49,8,518.48,Gina
10806,Valerye,Eskriett,0,10/27/1998,18018,Bethlehem,Pennsylvania,1,0,1,46.82,20,0,668.11,Gina
10806,Valerye,Eskriett,0,10/27/1998,18018,Bethlehem,Pennsylvania,1,0,1,46.82,20,15,363.83,Erica
10806,Valerye,Eskriett,0,10/27/1998,18018,Bethlehem,Pennsylvania,1,0,1,46.82,20,2,135.01,Jessica
10807,Fanya,Staples,0,5/6/1976,78044,Laredo,Texas,1,6,0,9.82,43,2,474.2629288,Erica
10808,Wallie,Spradbery,1,9/15/2005,79905,El Paso,Texas,0,6,1,40.06,13,14,54.55,Jason
10809,Bab,Roiz,0,3/23/2000,52410,Cedar Rapids,Iowa,1,1,0,54.05,19,1,691.19,Tiffany
10809,Bab,Roiz,0,3/23/2000,52410,Cedar Rapids,Iowa,1,1,0,54.05,19,15,117.98,Jessica
10810,Pearce,Feehily,1,4/5/1966,83722,Boise,Idaho,1,4,0,48.8,53,5,439.02,Andrew
10810,Pearce,Feehily,1,4/5/1966,83722,Boise,Idaho,1,4,0,48.8,53,15,397.77,Andrew
10810,Pearce,Feehily,1,4/5/1966,83722,Boise,Idaho,1,4,0,48.8,53,9,609.56,David
10810,Pearce,Feehily,1,4/5/1966,83722,Boise,Idaho,1,4,0,48.8,53,3,149.63,Jason
10810,Pearce,Feehily,1,4/5/1966,83722,Boise,Idaho,1,4,0,48.8,53,11,235.2,Jason
10810,Pearce,Feehily,1,4/5/1966,83722,Boise,Idaho,1,4,0,48.8,53,12,219.05,Jason
10811,Brody,Chatelet,1,5/9/1963,23612,Newport News,Virginia,1,5,1,42.82,56,4,680.22,David
10811,Brody,Chatelet,1,5/9/1963,23612,Newport News,Virginia,1,5,1,42.82,56,15,172.5,Jason
10811,Brody,Chatelet,1,5/9/1963,23612,Newport News,Virginia,1,5,1,42.82,56,0,570.41,David
10811,Brody,Chatelet,1,5/9/1963,23612,Newport News,Virginia,1,5,1,42.82,56,5,418.86,Andrew
10811,Brody,Chatelet,1,5/9/1963,23612,Newport News,Virginia,1,5,1,42.82,56,12,698.67,Matt
10812,Mirilla,Gilhoolie,0,8/24/2001,40745,London,Kentucky,1,5,1,29.61,17,3,661.78,Gina
10812,Mirilla,Gilhoolie,0,8/24/2001,40745,London,Kentucky,1,5,1,29.61,17,18,744.4,Tiffany
10812,Mirilla,Gilhoolie,0,8/24/2001,40745,London,Kentucky,1,5,1,29.61,17,11,516.29,Gina
10812,Mirilla,Gilhoolie,0,8/24/2001,40745,London,Kentucky,1,5,1,29.61,17,10,704.69,Tiffany
10813,Frannie,Crenage,1,9/15/1968,2472,Watertown,Massachusetts,1,2,1,48.86,50,7,254.09,Jason
10813,Frannie,Crenage,1,9/15/1968,2472,Watertown,Massachusetts,1,2,1,48.86,50,12,836.73,Matt
10813,Frannie,Crenage,1,9/15/1968,2472,Watertown,Massachusetts,1,2,1,48.86,50,17,82.8,Jason
